Date Local,CountryCode,City,Site Num,SO2,NO2,CO,O3
15/01/2005,5.0,New York,83.0,12.1625,24.25,0.616667,0.011125
15/01/2005,5.0,New York,83.0,12.1625,24.25,0.6,0.011125
16/01/2005,5.0,New York,83.0,11.166667,23625.0,625.0,17.0
16/01/2005,5.0,New York,83.0,11.166667,23625.0,0.641667,17.0
16/01/2005,5.0,New York,83.0,11.1375,23625.0,625.0,17.0
16/01/2005,5.0,New York,83.0,11.1375,23625.0,0.641667,17.0
17/01/2005,5.0,New York,83.0,13.541667,18.9375,0.5875,0.016667
17/01/2005,5.0,New York,83.0,13.541667,18.9375,0.6,0.016667
17/01/2005,5.0,New York,83.0,13.5125,18.9375,0.5875,0.016667
17/01/2005,5.0,New York,83.0,13.5125,18.9375,0.6,0.016667
11/02/2005,5.0,New York,83.0,10.304348,29125.0,0.178261,0.022792
11/02/2005,5.0,New York,83.0,10.304348,29125.0,0.15,0.022792
11/02/2005,5.0,New York,83.0,10.528571,29125.0,0.178261,0.022792
11/02/2005,5.0,New York,83.0,10.528571,29125.0,0.15,0.022792
12/02/2005,5.0,New York,83.0,17.0,27.041667,0.408333,0.009125
12/02/2005,5.0,New York,83.0,17.0,27.041667,0.383333,0.009125
12/02/2005,5.0,New York,83.0,16.9625,27.041667,0.408333,0.009125
12/02/2005,5.0,New York,83.0,16.9625,27.041667,0.383333,0.009125
13/02/2005,5.0,New York,83.0,12.291667,24.25,0.333333,0.019292
13/02/2005,5.0,New York,83.0,12.291667,24.25,0.3625,0.019292
13/02/2005,5.0,New York,83.0,12.2625,24.25,0.333333,0.019292
13/02/2005,5.0,New York,83.0,12.2625,24.25,0.3625,0.019292
14/02/2005,5.0,New York,83.0,9.208333,24.526316,0.404167,0.015333
14/02/2005,5.0,New York,83.0,9.208333,24.526316,0.416667,0.015333
14/02/2005,5.0,New York,83.0,9175.0,24.526316,0.404167,0.015333
14/02/2005,5.0,New York,83.0,9175.0,24.526316,0.416667,0.015333
15/02/2005,5.0,New York,83.0,15.791667,31.958333,0.745833,0.006292
15/02/2005,5.0,New York,83.0,15.791667,31.958333,0.583333,0.006292
15/02/2005,5.0,New York,83.0,15775.0,31.958333,0.745833,0.006292
15/02/2005,5.0,New York,83.0,15775.0,31.958333,0.583333,0.006292
16/02/2005,5.0,New York,83.0,12.166667,34.916667,675.0,0.012792
16/02/2005,5.0,New York,83.0,12.166667,34.916667,0.845833,0.012792
16/02/2005,5.0,New York,83.0,12.1375,34.916667,675.0,0.012792
16/02/2005,5.0,New York,83.0,12.1375,34.916667,0.845833,0.012792
17/02/2005,5.0,New York,83.0,11.73913,25.333333,0.416667,0.01575
17/02/2005,5.0,New York,83.0,11.73913,25.333333,0.408333,0.01575
17/02/2005,5.0,New York,83.0,11.928571,25.333333,0.416667,0.01575
17/02/2005,5.0,New York,83.0,11.928571,25.333333,0.408333,0.01575
18/02/2005,5.0,New York,83.0,10.5,20.666667,0.369565,0.020667
18/02/2005,5.0,New York,83.0,10.5,20.666667,0.3875,0.020667
18/02/2005,5.0,New York,83.0,10475.0,20.666667,0.369565,0.020667
18/02/2005,5.0,New York,83.0,10475.0,20.666667,0.3875,0.020667
19/02/2005,5.0,New York,83.0,14.458333,23.708333,0.395833,0.015292
19/02/2005,5.0,New York,83.0,14.458333,23.708333,375.0,0.015292
19/02/2005,5.0,New York,83.0,14425.0,23.708333,0.395833,0.015292
19/02/2005,5.0,New York,83.0,14425.0,23.708333,375.0,0.015292
20/02/2005,5.0,New York,83.0,12.583333,25.416667,0.4125,0.020042
20/02/2005,5.0,New York,83.0,12.583333,25.416667,0.416667,0.020042
20/02/2005,5.0,New York,83.0,12.55,25.416667,0.4125,0.020042
20/02/2005,5.0,New York,83.0,12.55,25.416667,0.416667,0.020042
21/02/2005,5.0,New York,83.0,8.416667,23.708333,0.429167,0.01875
21/02/2005,5.0,New York,83.0,8.416667,23.708333,425.0,0.01875
21/02/2005,5.0,New York,83.0,8375.0,23.708333,0.429167,0.01875
21/02/2005,5.0,New York,83.0,8375.0,23.708333,425.0,0.01875
22/02/2005,5.0,New York,83.0,13.416667,27.75,0.5125,0.011083
22/02/2005,5.0,New York,83.0,13.416667,27.75,0.495833,0.011083
22/02/2005,5.0,New York,83.0,13375.0,27.75,0.5125,0.011083
22/02/2005,5.0,New York,83.0,13375.0,27.75,0.495833,0.011083
23/02/2005,5.0,New York,83.0,9.181818,27.434783,0.404167,0.020333
23/02/2005,5.0,New York,83.0,9.181818,27.434783,0.45,0.020333
23/02/2005,5.0,New York,83.0,10.033333,27.434783,0.404167,0.020333
23/02/2005,5.0,New York,83.0,10.033333,27.434783,0.45,0.020333
24/02/2005,5.0,New York,83.0,6.458333,22.333333,0.370833,0.022042
24/02/2005,5.0,New York,83.0,6.458333,22.333333,0.370833,0.022042
24/02/2005,5.0,New York,83.0,6425.0,22.333333,0.370833,0.022042
24/02/2005,5.0,New York,83.0,6425.0,22.333333,0.370833,0.022042
25/02/2005,5.0,New York,83.0,11.833333,28.833333,0.473913,0.01525
25/02/2005,5.0,New York,83.0,11.833333,28.833333,0.45,0.01525
25/02/2005,5.0,New York,83.0,11.8,28.833333,0.473913,0.01525
25/02/2005,5.0,New York,83.0,11.8,28.833333,0.45,0.01525
26/02/2005,5.0,New York,83.0,22.416667,39875.0,0.654167,0.011625
26/02/2005,5.0,New York,83.0,22.416667,39875.0,0.666667,0.011625
26/02/2005,5.0,New York,83.0,22.3875,39875.0,0.654167,0.011625
26/02/2005,5.0,New York,83.0,22.3875,39875.0,0.666667,0.011625
27/02/2005,5.0,New York,83.0,12.291667,27.458333,0.479167,0.018583
27/02/2005,5.0,New York,83.0,12.291667,27.458333,0.45,0.018583
27/02/2005,5.0,New York,83.0,12.25,27.458333,0.479167,0.018583
27/02/2005,5.0,New York,83.0,12.25,27.458333,0.45,0.018583
28/02/2005,5.0,New York,83.0,10375.0,33.458333,0.604167,0.017375
28/02/2005,5.0,New York,83.0,10375.0,33.458333,0.633333,0.017375
28/02/2005,5.0,New York,83.0,10.35,33.458333,0.604167,0.017375
28/02/2005,5.0,New York,83.0,10.35,33.458333,0.633333,0.017375
01/03/2005,5.0,New York,83.0,15.636364,34375.0,0.591667,0.010083
01/03/2005,5.0,New York,83.0,15.636364,34375.0,0.595833,0.010083
01/03/2005,5.0,New York,83.0,15.516667,34375.0,0.591667,0.010083
01/03/2005,5.0,New York,83.0,15.516667,34375.0,0.595833,0.010083
02/03/2005,5.0,New York,83.0,10.541667,21.916667,0.483333,0.025708
02/03/2005,5.0,New York,83.0,10.541667,21.916667,0.508333,0.025708
02/03/2005,5.0,New York,83.0,10.5125,21.916667,0.483333,0.025708
02/03/2005,5.0,New York,83.0,10.5125,21.916667,0.508333,0.025708
03/03/2005,5.0,New York,83.0,9.833333,21.958333,0.454167,0.025167
